date,country,cumulative_total_cases,daily_new_cases,active_cases,cumulative_total_deaths,daily_new_deaths
2020-2-15,Ecuador,0.0,0.0,0.0,0.0,0.0
2020-2-16,Ecuador,0.0,0.0,0.0,0.0,0.0
2020-2-17,Ecuador,0.0,0.0,0.0,0.0,0.0
2020-2-18,Ecuador,0.0,0.0,0.0,0.0,0.0
2020-2-19,Ecuador,0.0,0.0,0.0,0.0,0.0
2020-2-20,Ecuador,0.0,0.0,0.0,0.0,0.0
2020-2-21,Ecuador,0.0,0.0,0.0,0.0,0.0
2020-2-22,Ecuador,0.0,0.0,0.0,0.0,0.0
2020-2-23,Ecuador,0.0,0.0,0.0,0.0,0.0
2020-2-24,Ecuador,0.0,0.0,0.0,0.0,0.0
2020-2-25,Ecuador,0.0,0.0,0.0,0.0,0.0
2020-2-26,Ecuador,0.0,0.0,0.0,0.0,0.0
2020-2-27,Ecuador,0.0,0.0,0.0,0.0,0.0
2020-2-28,Ecuador,0.0,0.0,0.0,0.0,0.0
2020-2-29,Ecuador,1.0,0.0,1.0,0.0,0.0
2020-3-01,Ecuador,6.0,5.0,6.0,0.0,0.0
2020-3-02,Ecuador,6.0,0.0,6.0,0.0,0.0
2020-3-03,Ecuador,7.0,1.0,7.0,0.0,0.0
2020-3-04,Ecuador,10.0,3.0,10.0,0.0,0.0
2020-3-05,Ecuador,13.0,3.0,13.0,0.0,0.0
2020-3-06,Ecuador,13.0,0.0,13.0,0.0,0.0
2020-3-07,Ecuador,14.0,1.0,14.0,0.0,0.0
2020-3-08,Ecuador,14.0,0.0,14.0,0.0,0.0
2020-3-09,Ecuador,15.0,1.0,15.0,0.0,0.0
2020-3-10,Ecuador,17.0,2.0,17.0,0.0,0.0
2020-3-11,Ecuador,17.0,0.0,17.0,0.0,0.0
2020-3-12,Ecuador,17.0,0.0,17.0,0.0,0.0
2020-3-13,Ecuador,23.0,6.0,21.0,2.0,2.0
2020-3-14,Ecuador,28.0,5.0,24.0,4.0,2.0
2020-3-15,Ecuador,36.0,8.0,32.0,4.0,0.0
2020-3-16,Ecuador,56.0,20.0,52.0,4.0,0.0
2020-3-17,Ecuador,105.0,49.0,101.0,4.0,0.0
2020-3-18,Ecuador,158.0,53.0,151.0,6.0,2.0
2020-3-19,Ecuador,244.0,86.0,237.0,6.0,0.0
2020-3-20,Ecuador,398.0,154.0,383.0,12.0,6.0
2020-3-21,Ecuador,497.0,99.0,482.0,12.0,0.0
2020-3-22,Ecuador,736.0,239.0,710.0,23.0,11.0
2020-3-23,Ecuador,914.0,178.0,882.0,29.0,6.0
2020-3-24,Ecuador,1008.0,94.0,962.0,43.0,14.0
2020-3-25,Ecuador,1128.0,120.0,1079.0,46.0,3.0
2020-3-26,Ecuador,1306.0,178.0,1249.0,54.0,8.0
2020-3-27,Ecuador,1514.0,208.0,1446.0,65.0,11.0
2020-3-28,Ecuador,1696.0,182.0,1617.0,76.0,11.0
2020-3-29,Ecuador,1790.0,94.0,1695.0,92.0,16.0
2020-3-30,Ecuador,1829.0,39.0,1728.0,98.0,6.0
2020-3-31,Ecuador,2141.0,312.0,1964.0,125.0,27.0
2020-4-01,Ecuador,2565.0,424.0,2358.0,155.0,30.0
2020-4-02,Ecuador,2941.0,376.0,2694.0,189.0,34.0
2020-4-03,Ecuador,3132.0,191.0,2846.0,228.0,39.0
2020-4-04,Ecuador,3222.0,90.0,2863.0,270.0,42.0
2020-4-05,Ecuador,3390.0,168.0,3019.0,282.0,12.0
2020-4-06,Ecuador,3484.0,94.0,3096.0,299.0,17.0
2020-4-07,Ecuador,3715.0,231.0,3246.0,344.0,45.0
2020-4-08,Ecuador,4138.0,423.0,3635.0,378.0,34.0
2020-4-09,Ecuador,4617.0,479.0,3890.0,425.0,47.0
2020-4-10,Ecuador,6658.0,2041.0,5866.0,464.0,39.0
2020-4-11,Ecuador,6747.0,89.0,5889.0,492.0,28.0
2020-4-12,Ecuador,6941.0,194.0,5975.0,520.0,28.0
2020-4-13,Ecuador,7000.0,59.0,5915.0,554.0,34.0
2020-4-14,Ecuador,7069.0,69.0,5874.0,576.0,22.0
2020-4-15,Ecuador,7306.0,237.0,6006.0,606.0,30.0
2020-4-16,Ecuador,7647.0,341.0,6272.0,629.0,23.0
2020-4-17,Ecuador,7856.0,209.0,6453.0,657.0,28.0
2020-4-18,Ecuador,8388.0,532.0,6779.0,712.0,55.0
2020-4-19,Ecuador,8803.0,415.0,7119.0,740.0,28.0
2020-4-20,Ecuador,9416.0,613.0,7601.0,792.0,52.0
2020-4-21,Ecuador,9667.0,251.0,7781.0,812.0,20.0
2020-4-22,Ecuador,10087.0,420.0,8125.0,839.0,27.0
2020-4-23,Ecuador,10397.0,310.0,8340.0,875.0,36.0
2020-4-24,Ecuador,17456.0,7059.0,15340.0,900.0,25.0
2020-4-25,Ecuador,17456.0,0.0,15340.0,900.0,0.0
2020-4-26,Ecuador,17456.0,0.0,15340.0,900.0,0.0
2020-4-27,Ecuador,17940.0,484.0,15518.0,1036.0,136.0
2020-4-28,Ecuador,18886.0,946.0,16139.0,1361.0,325.0
2020-4-29,Ecuador,19274.0,388.0,16508.0,1380.0,19.0
2020-4-30,Ecuador,19515.0,241.0,16721.0,1407.0,27.0
2020-5-01,Ecuador,20818.0,1303.0,17453.0,1662.0,255.0
2020-5-02,Ecuador,21866.0,1048.0,17825.0,2143.0,481.0
2020-5-03,Ecuador,23794.0,1928.0,18412.0,2444.0,301.0
2020-5-04,Ecuador,25972.0,2178.0,20464.0,2452.0,8.0
2020-5-05,Ecuador,25972.0,0.0,20464.0,2452.0,0.0
2020-5-06,Ecuador,25972.0,0.0,20387.0,2529.0,77.0
2020-5-07,Ecuador,26788.0,816.0,21147.0,2585.0,56.0
2020-5-08,Ecuador,26788.0,0.0,21069.0,2663.0,78.0
2020-5-09,Ecuador,27023.0,235.0,21284.0,2683.0,20.0
2020-5-10,Ecuador,27430.0,407.0,21051.0,3323.0,640.0
2020-5-11,Ecuador,27430.0,0.0,21023.0,3351.0,28.0
2020-5-12,Ecuador,28276.0,846.0,21585.0,3635.0,284.0
2020-5-13,Ecuador,28338.0,62.0,21636.0,3646.0,11.0
2020-5-14,Ecuador,28353.0,15.0,21645.0,3652.0,6.0
2020-5-15,Ecuador,29250.0,897.0,22142.0,4052.0,400.0
2020-5-16,Ecuador,30455.0,1205.0,23200.0,4199.0,147.0
2020-5-17,Ecuador,30844.0,389.0,23514.0,4274.0,75.0
2020-5-18,Ecuador,31216.0,372.0,23788.0,4372.0,98.0
2020-5-19,Ecuador,31745.0,529.0,24234.0,4434.0,62.0
2020-5-20,Ecuador,32398.0,653.0,24721.0,4511.0,77.0
2020-5-21,Ecuador,32818.0,420.0,25061.0,4591.0,80.0
2020-5-22,Ecuador,33303.0,485.0,25363.0,4774.0,183.0
2020-5-23,Ecuador,33703.0,400.0,25701.0,4836.0,62.0
2020-5-24,Ecuador,34166.0,463.0,26142.0,4855.0,19.0
2020-5-25,Ecuador,34723.0,557.0,13690.0,5003.0,148.0
2020-5-26,Ecuador,34723.0,0.0,13690.0,5003.0,0.0
2020-5-27,Ecuador,35418.0,695.0,13897.0,5115.0,112.0
2020-5-28,Ecuador,35760.0,342.0,14180.0,5174.0,59.0
2020-5-29,Ecuador,35853.0,93.0,13559.0,5207.0,33.0
2020-5-30,Ecuador,35853.0,0.0,13559.0,5207.0,0.0
2020-5-31,Ecuador,36343.0,490.0,13654.0,5244.0,37.0
2020-6-01,Ecuador,37176.0,833.0,14225.0,5300.0,56.0
2020-6-02,Ecuador,37566.0,390.0,14371.0,5369.0,69.0
2020-6-03,Ecuador,38079.0,513.0,14809.0,5444.0,75.0
2020-6-04,Ecuador,38079.0,0.0,14809.0,5444.0,0.0
2020-6-05,Ecuador,38645.0,566.0,14811.0,5519.0,75.0
2020-6-06,Ecuador,39717.0,1072.0,15365.0,5635.0,116.0
2020-6-07,Ecuador,40081.0,364.0,15709.0,5655.0,20.0
2020-6-08,Ecuador,40321.0,240.0,15916.0,5688.0,33.0
2020-6-09,Ecuador,40822.0,501.0,16342.0,5763.0,75.0
2020-6-10,Ecuador,41308.0,486.0,16031.0,5810.0,47.0
2020-6-11,Ecuador,41308.0,0.0,16031.0,5810.0,0.0
2020-6-12,Ecuador,42552.0,1244.0,16378.0,5979.0,169.0
2020-6-13,Ecuador,43089.0,537.0,16677.0,6051.0,72.0
2020-6-14,Ecuador,43456.0,367.0,16833.0,6085.0,34.0
2020-6-15,Ecuador,43987.0,531.0,17058.0,6137.0,52.0
2020-6-16,Ecuador,44564.0,577.0,17273.0,6201.0,64.0
2020-6-17,Ecuador,45072.0,508.0,17548.0,6259.0,58.0
2020-6-18,Ecuador,45636.0,564.0,17772.0,6384.0,125.0
2020-6-19,Ecuador,46225.0,589.0,17965.0,6492.0,108.0
2020-6-20,Ecuador,46225.0,0.0,17965.0,6492.0,0.0
2020-6-21,Ecuador,47070.0,845.0,18220.0,6597.0,105.0
2020-6-22,Ecuador,47070.0,0.0,18220.0,6597.0,0.0
2020-6-23,Ecuador,48002.0,932.0,19072.0,6677.0,80.0
2020-6-24,Ecuador,48002.0,0.0,19072.0,6677.0,0.0
2020-6-25,Ecuador,49408.0,1406.0,19385.0,6785.0,108.0
2020-6-26,Ecuador,50059.0,651.0,19585.0,6883.0,98.0
2020-6-27,Ecuador,50726.0,667.0,19844.0,6911.0,28.0
2020-6-28,Ecuador,51359.0,633.0,20346.0,6919.0,8.0
2020-6-29,Ecuador,51740.0,381.0,20282.0,7033.0,114.0
2020-6-30,Ecuador,52453.0,713.0,20810.0,7072.0,39.0
2020-7-01,Ecuador,54149.0,1696.0,22168.0,7149.0,77.0
2020-7-02,Ecuador,55275.0,1126.0,23067.0,7247.0,98.0
2020-7-03,Ecuador,56380.0,1105.0,23757.0,7342.0,95.0
2020-7-04,Ecuador,57196.0,816.0,24362.0,7450.0,108.0
2020-7-05,Ecuador,57589.0,393.0,24545.0,7469.0,19.0
2020-7-06,Ecuador,57981.0,392.0,24741.0,7531.0,62.0
2020-7-07,Ecuador,58785.0,804.0,25287.0,7612.0,81.0
2020-7-08,Ecuador,58785.0,0.0,25287.0,7612.0,0.0
2020-7-09,Ecuador,59692.0,907.0,26051.0,7654.0,42.0
2020-7-10,Ecuador,60433.0,741.0,26381.0,7715.0,61.0
2020-7-11,Ecuador,62469.0,2036.0,27801.0,7859.0,144.0
2020-7-12,Ecuador,63083.0,614.0,28233.0,7884.0,25.0
2020-7-13,Ecuador,63630.0,547.0,28678.0,7909.0,25.0
2020-7-14,Ecuador,64663.0,1033.0,29504.0,8014.0,105.0
2020-7-15,Ecuador,65368.0,705.0,30025.0,8058.0,44.0
2020-7-16,Ecuador,66331.0,963.0,30360.0,8135.0,77.0
2020-7-17,Ecuador,67334.0,1003.0,31168.0,8202.0,67.0
2020-7-18,Ecuador,68206.0,872.0,31676.0,8252.0,50.0
2020-7-19,Ecuador,68792.0,586.0,32086.0,8300.0,48.0
2020-7-20,Ecuador,69356.0,564.0,32594.0,8308.0,8.0
2020-7-21,Ecuador,70840.0,1484.0,33317.0,8383.0,75.0
2020-7-22,Ecuador,71807.0,967.0,33847.0,8464.0,81.0
2020-7-23,Ecuador,72635.0,828.0,34348.0,8497.0,33.0
2020-7-24,Ecuador,73472.0,837.0,34170.0,8542.0,45.0
2020-7-25,Ecuador,74389.0,917.0,35026.0,8603.0,61.0
2020-7-26,Ecuador,75001.0,612.0,35313.0,8615.0,12.0
2020-7-27,Ecuador,75435.0,434.0,35720.0,8642.0,27.0
2020-7-28,Ecuador,76474.0,1039.0,36333.0,8723.0,81.0
2020-7-29,Ecuador,77324.0,850.0,36865.0,8784.0,61.0
2020-7-30,Ecuador,78418.0,1094.0,37682.0,8837.0,53.0
2020-7-31,Ecuador,79334.0,916.0,38332.0,8907.0,70.0
2020-8-01,Ecuador,80149.0,815.0,38944.0,8960.0,53.0
2020-8-02,Ecuador,80420.0,271.0,8348.0,8982.0,22.0
2020-8-03,Ecuador,80901.0,481.0,8741.0,9009.0,27.0
2020-8-04,Ecuador,81758.0,857.0,9477.0,9073.0,64.0
2020-8-05,Ecuador,82597.0,839.0,10092.0,9134.0,61.0
2020-8-06,Ecuador,84150.0,1553.0,11464.0,9181.0,47.0
2020-8-07,Ecuador,85481.0,1331.0,12635.0,9212.0,31.0
2020-8-08,Ecuador,86971.0,1490.0,13969.0,9242.0,30.0
2020-8-09,Ecuador,87795.0,824.0,8598.0,9251.0,9.0
2020-8-10,Ecuador,88020.0,225.0,8757.0,9267.0,16.0
2020-8-11,Ecuador,88821.0,801.0,9526.0,9297.0,30.0
2020-8-12,Ecuador,90259.0,1438.0,10665.0,9349.0,52.0
2020-8-13,Ecuador,91405.0,1146.0,11708.0,9390.0,41.0
2020-8-14,Ecuador,92396.0,991.0,12473.0,9421.0,31.0
2020-8-15,Ecuador,93585.0,1189.0,13448.0,9476.0,55.0
2020-8-16,Ecuador,94379.0,794.0,7406.0,9484.0,8.0
2020-8-17,Ecuador,94573.0,194.0,7493.0,9504.0,20.0
2020-8-18,Ecuador,95679.0,1106.0,8509.0,9538.0,34.0
2020-8-19,Ecuador,97105.0,1426.0,9787.0,9602.0,64.0
2020-8-20,Ecuador,98065.0,960.0,10322.0,9686.0,84.0
2020-8-21,Ecuador,98969.0,904.0,11089.0,9761.0,75.0
2020-8-22,Ecuador,99534.0,565.0,11467.0,9806.0,45.0
2020-8-23,Ecuador,100166.0,632.0,5879.0,9858.0,52.0
2020-8-24,Ecuador,100649.0,483.0,6288.0,9877.0,19.0
2020-8-25,Ecuador,101338.0,689.0,6774.0,9949.0,72.0
2020-8-26,Ecuador,102750.0,1412.0,8056.0,10015.0,66.0
2020-8-27,Ecuador,103373.0,623.0,8491.0,10110.0,95.0
2020-8-28,Ecuador,104230.0,857.0,9199.0,10162.0,52.0
2020-8-29,Ecuador,104941.0,711.0,9753.0,10214.0,52.0
2020-8-30,Ecuador,105631.0,690.0,4902.0,10242.0,28.0
2020-8-31,Ecuador,105742.0,111.0,4967.0,10244.0,2.0
2020-9-01,Ecuador,106246.0,504.0,5400.0,10267.0,23.0
2020-9-02,Ecuador,107313.0,1067.0,6264.0,10342.0,75.0
2020-9-03,Ecuador,108152.0,839.0,6894.0,10387.0,45.0
2020-9-04,Ecuador,108910.0,758.0,7478.0,10428.0,41.0
2020-9-05,Ecuador,109720.0,810.0,8118.0,10504.0,76.0
2020-9-06,Ecuador,109784.0,64.0,8018.0,10524.0,20.0
2020-9-07,Ecuador,110092.0,308.0,8274.0,10576.0,52.0
2020-9-08,Ecuador,110757.0,665.0,8888.0,10627.0,51.0
2020-9-09,Ecuador,112166.0,1409.0,10223.0,10701.0,74.0
2020-9-10,Ecuador,113206.0,1040.0,11215.0,10749.0,48.0
2020-9-11,Ecuador,114732.0,1526.0,12654.0,10836.0,87.0
2020-9-12,Ecuador,116451.0,1719.0,14345.0,10864.0,28.0
2020-9-13,Ecuador,118594.0,2143.0,10628.0,10903.0,39.0
2020-9-14,Ecuador,118911.0,317.0,10926.0,10922.0,19.0
2020-9-15,Ecuador,119553.0,642.0,11527.0,10963.0,41.0
2020-9-16,Ecuador,121525.0,1972.0,13466.0,10996.0,33.0
2020-9-17,Ecuador,122257.0,732.0,14165.0,11029.0,33.0
2020-9-18,Ecuador,124129.0,1872.0,16022.0,11044.0,15.0
2020-9-19,Ecuador,125620.0,1491.0,17473.0,11084.0,40.0
2020-9-20,Ecuador,126419.0,799.0,12477.0,11090.0,6.0
2020-9-21,Ecuador,126711.0,292.0,12764.0,11095.0,5.0
2020-9-22,Ecuador,127643.0,932.0,13665.0,11126.0,31.0
2020-9-23,Ecuador,129892.0,2249.0,15869.0,11171.0,45.0
2020-9-24,Ecuador,131146.0,1254.0,17081.0,11213.0,42.0
2020-9-25,Ecuador,132475.0,1329.0,18387.0,11236.0,23.0
2020-9-26,Ecuador,133981.0,1506.0,19856.0,11273.0,37.0
2020-9-27,Ecuador,134747.0,766.0,11172.0,11279.0,6.0
2020-9-28,Ecuador,134965.0,218.0,11389.0,11280.0,1.0
2020-9-29,Ecuador,135749.0,784.0,12141.0,11312.0,32.0
2020-9-30,Ecuador,137047.0,1298.0,13396.0,11355.0,43.0
2021-1-01,Ecuador,213378.0,866.0,14820.0,14051.0,17.0
2021-1-02,Ecuador,214513.0,1135.0,15947.0,14059.0,8.0
2021-1-03,Ecuador,214614.0,101.0,10205.0,14059.0,0.0
2021-1-04,Ecuador,215080.0,466.0,10661.0,14069.0,10.0
2021-1-05,Ecuador,216083.0,1003.0,11630.0,14103.0,34.0
2021-1-06,Ecuador,217377.0,1294.0,12881.0,14146.0,43.0
2021-1-07,Ecuador,218385.0,1008.0,13877.0,14158.0,12.0
2021-1-08,Ecuador,219148.0,763.0,14633.0,14165.0,7.0
2021-1-09,Ecuador,220349.0,1201.0,15822.0,14177.0,12.0
2021-1-10,Ecuador,221070.0,721.0,16543.0,14177.0,0.0
2021-1-11,Ecuador,221506.0,436.0,16972.0,14184.0,7.0
2021-1-12,Ecuador,222567.0,1061.0,14790.0,14196.0,12.0
2021-1-13,Ecuador,224315.0,1748.0,16505.0,14229.0,33.0
2021-1-14,Ecuador,226002.0,1687.0,18175.0,14246.0,17.0
2021-1-15,Ecuador,226866.0,864.0,19012.0,14273.0,27.0
2021-1-16,Ecuador,230808.0,3942.0,22911.0,14316.0,43.0
2021-1-17,Ecuador,231482.0,674.0,17831.0,14319.0,3.0
2021-1-18,Ecuador,231644.0,162.0,17990.0,14322.0,3.0
2021-1-19,Ecuador,232568.0,924.0,18854.0,14382.0,60.0
2021-1-20,Ecuador,234315.0,1747.0,20546.0,14437.0,55.0
2021-1-21,Ecuador,236189.0,1874.0,22331.0,14526.0,89.0
2021-1-22,Ecuador,237158.0,969.0,23264.0,14562.0,36.0
2021-1-23,Ecuador,238232.0,1074.0,24304.0,14596.0,34.0
2021-1-24,Ecuador,241292.0,3060.0,22598.0,14623.0,27.0
2021-1-25,Ecuador,241567.0,275.0,22857.0,14639.0,16.0
2021-1-26,Ecuador,242146.0,579.0,23407.0,14668.0,29.0
2021-1-27,Ecuador,243535.0,1389.0,24760.0,14704.0,36.0
2021-1-28,Ecuador,246000.0,2465.0,27163.0,14766.0,62.0
2021-1-29,Ecuador,246687.0,687.0,27814.0,14802.0,36.0
2021-1-30,Ecuador,249779.0,3092.0,30857.0,14851.0,49.0
2021-1-31,Ecuador,250828.0,1049.0,26155.0,14859.0,8.0
2021-2-01,Ecuador,250986.0,158.0,26282.0,14890.0,31.0
2021-2-02,Ecuador,251279.0,293.0,26550.0,14915.0,25.0
2021-2-03,Ecuador,252390.0,1111.0,27627.0,14949.0,34.0
2021-2-04,Ecuador,253339.0,949.0,28557.0,14968.0,19.0
2021-2-05,Ecuador,255412.0,2073.0,30616.0,14982.0,14.0
2021-2-06,Ecuador,257115.0,1703.0,32297.0,15004.0,22.0
2021-2-07,Ecuador,258282.0,1167.0,22872.0,15012.0,8.0
2021-2-08,Ecuador,258607.0,325.0,23196.0,15013.0,1.0
2021-2-09,Ecuador,259783.0,1176.0,24299.0,15086.0,73.0
2021-2-10,Ecuador,260076.0,293.0,24562.0,15116.0,30.0
2021-2-11,Ecuador,262213.0,2137.0,26641.0,15174.0,58.0
2021-2-12,Ecuador,263517.0,1304.0,27899.0,15220.0,46.0
2021-2-13,Ecuador,265527.0,2010.0,29860.0,15269.0,49.0
2021-2-14,Ecuador,267223.0,1696.0,21525.0,15321.0,52.0
2021-2-15,Ecuador,267701.0,478.0,21969.0,15355.0,34.0
2021-2-16,Ecuador,268073.0,372.0,22304.0,15392.0,37.0
2021-2-17,Ecuador,268219.0,146.0,22448.0,15394.0,2.0
2021-2-18,Ecuador,269860.0,1641.0,24039.0,15444.0,50.0
2021-2-19,Ecuador,271276.0,1416.0,25425.0,15474.0,30.0
2021-2-20,Ecuador,273097.0,1821.0,27207.0,15513.0,39.0
2021-2-21,Ecuador,274673.0,1576.0,20320.0,15536.0,23.0
2021-2-22,Ecuador,274968.0,295.0,20604.0,15547.0,11.0
2021-2-23,Ecuador,275780.0,812.0,21396.0,15567.0,20.0
2020-1-22,Egypt,0.0,0.0,0.0,0.0,0.0
2020-1-23,Egypt,0.0,0.0,0.0,0.0,0.0
2020-1-24,Egypt,0.0,0.0,0.0,0.0,0.0
2020-1-25,Egypt,0.0,0.0,0.0,0.0,0.0
2020-1-26,Egypt,0.0,0.0,0.0,0.0,0.0
2020-1-27,Egypt,0.0,0.0,0.0,0.0,0.0
2020-1-28,Egypt,0.0,0.0,0.0,0.0,0.0
2020-1-29,Egypt,0.0,0.0,0.0,0.0,0.0
2020-1-30,Egypt,0.0,0.0,0.0,0.0,0.0
2020-1-31,Egypt,0.0,0.0,0.0,0.0,0.0
2020-10-01,Egypt,103317.0,119.0,516.0,5946.0,16.0
2020-10-02,Egypt,103466.0,149.0,367.0,5956.0,10.0
2020-10-03,Egypt,103575.0,109.0,331.0,5970.0,14.0
2020-10-04,Egypt,103683.0,108.0,347.0,5981.0,11.0
2020-10-05,Egypt,103781.0,98.0,393.0,5990.0,9.0
2020-10-06,Egypt,103902.0,121.0,452.0,6001.0,11.0
2020-10-07,Egypt,104035.0,133.0,533.0,6010.0,9.0
2020-10-08,Egypt,104156.0,121.0,615.0,6017.0,7.0
2020-10-09,Egypt,104262.0,106.0,641.0,6029.0,12.0
2020-10-10,Egypt,104387.0,125.0,704.0,6040.0,11.0
2020-10-11,Egypt,104516.0,129.0,776.0,6052.0,12.0
2020-10-12,Egypt,104648.0,132.0,843.0,6062.0,10.0
2020-10-13,Egypt,104787.0,139.0,875.0,6071.0,9.0
2020-10-14,Egypt,104915.0,128.0,918.0,6077.0,6.0
2020-10-15,Egypt,105033.0,118.0,934.0,6088.0,11.0
2020-10-16,Egypt,105159.0,126.0,971.0,6099.0,11.0
2020-10-17,Egypt,105297.0,138.0,1031.0,6109.0,10.0
2020-10-18,Egypt,105424.0,127.0,1057.0,6120.0,11.0
2020-10-19,Egypt,105547.0,123.0,1103.0,6130.0,10.0
2020-10-20,Egypt,105705.0,158.0,1150.0,6142.0,12.0
2020-10-21,Egypt,105883.0,178.0,1212.0,6155.0,13.0
2020-10-22,Egypt,106060.0,177.0,1270.0,6166.0,11.0
2020-10-23,Egypt,106230.0,170.0,1341.0,6176.0,10.0
2020-10-24,Egypt,106397.0,167.0,1397.0,6187.0,11.0
2020-10-25,Egypt,106540.0,143.0,1438.0,6199.0,12.0
2020-10-26,Egypt,106707.0,167.0,1515.0,6211.0,12.0
2020-10-27,Egypt,106877.0,170.0,1571.0,6222.0,11.0
2020-10-28,Egypt,107030.0,153.0,1622.0,6234.0,12.0
2020-10-29,Egypt,107209.0,179.0,1689.0,6247.0,13.0
2020-10-30,Egypt,107376.0,167.0,1765.0,6258.0,11.0
2020-10-31,Egypt,107555.0,179.0,1837.0,6266.0,8.0
2020-11-01,Egypt,107736.0,181.0,1903.0,6278.0,12.0
2020-11-02,Egypt,107925.0,189.0,1982.0,6291.0,13.0
2020-11-03,Egypt,108122.0,197.0,2052.0,6305.0,14.0
2020-11-04,Egypt,108329.0,207.0,2137.0,6318.0,13.0
2020-11-05,Egypt,108530.0,201.0,2195.0,6329.0,11.0
2020-11-06,Egypt,108754.0,224.0,2305.0,6343.0,14.0
2020-11-07,Egypt,108962.0,208.0,2368.0,6355.0,12.0
2020-11-08,Egypt,109201.0,239.0,2491.0,6368.0,13.0
2020-11-09,Egypt,109422.0,221.0,2603.0,6380.0,12.0
2020-11-10,Egypt,109654.0,232.0,2720.0,6394.0,14.0
2020-11-11,Egypt,109881.0,227.0,2814.0,6405.0,11.0
2020-11-12,Egypt,110095.0,214.0,2918.0,6417.0,12.0
2020-11-13,Egypt,110319.0,224.0,3043.0,6429.0,12.0
2020-11-14,Egypt,110547.0,228.0,3159.0,6442.0,13.0
2020-11-15,Egypt,110767.0,220.0,3268.0,6453.0,11.0
2020-11-16,Egypt,111009.0,242.0,3365.0,6465.0,12.0
2020-11-17,Egypt,111284.0,275.0,3515.0,6481.0,16.0
2020-11-18,Egypt,111613.0,329.0,3697.0,6495.0,14.0
2020-11-19,Egypt,111955.0,342.0,3883.0,6508.0,13.0
2020-11-20,Egypt,112318.0,363.0,4112.0,6521.0,13.0
2020-11-21,Egypt,112676.0,358.0,4358.0,6535.0,14.0
2020-11-22,Egypt,113027.0,351.0,4598.0,6548.0,13.0
2020-11-23,Egypt,113381.0,354.0,4840.0,6560.0,12.0
2020-11-24,Egypt,113742.0,361.0,5066.0,6573.0,13.0
2020-11-25,Egypt,114107.0,365.0,5321.0,6585.0,12.0
2020-11-26,Egypt,114475.0,368.0,5611.0,6596.0,11.0
2020-11-27,Egypt,114832.0,357.0,5834.0,6608.0,12.0
2020-11-28,Egypt,115183.0,351.0,6072.0,6621.0,13.0
2020-11-29,Egypt,115541.0,358.0,6309.0,6636.0,15.0
2020-11-30,Egypt,115911.0,370.0,6543.0,6650.0,14.0
2020-12-01,Egypt,116303.0,392.0,6821.0,6666.0,16.0
2020-12-02,Egypt,116724.0,421.0,7081.0,6694.0,28.0
2020-12-03,Egypt,117156.0,432.0,7361.0,6713.0,19.0
2020-12-04,Egypt,117583.0,427.0,7660.0,6732.0,19.0
2020-12-05,Egypt,118014.0,431.0,7940.0,6750.0,18.0
2020-12-06,Egypt,118432.0,418.0,8160.0,6771.0,21.0
2020-12-07,Egypt,118847.0,415.0,8354.0,6790.0,19.0
2020-12-08,Egypt,119281.0,434.0,8555.0,6813.0,23.0
2020-12-09,Egypt,119702.0,421.0,8796.0,6832.0,19.0
2020-12-10,Egypt,120147.0,445.0,9012.0,6854.0,22.0
2020-12-11,Egypt,120611.0,464.0,9235.0,6877.0,23.0
2020-12-12,Egypt,121089.0,478.0,9481.0,6898.0,21.0
2020-12-13,Egypt,121575.0,486.0,9780.0,6920.0,22.0
2020-12-14,Egypt,122086.0,511.0,10011.0,6943.0,23.0
2020-12-15,Egypt,122609.0,523.0,10193.0,6966.0,23.0
2020-12-16,Egypt,123153.0,544.0,10444.0,6990.0,24.0
2020-12-17,Egypt,123701.0,548.0,10767.0,7015.0,25.0
2020-12-18,Egypt,124280.0,579.0,11082.0,7041.0,26.0
2020-12-19,Egypt,124891.0,611.0,11341.0,7069.0,28.0
2020-12-20,Egypt,125555.0,664.0,11640.0,7098.0,29.0
2020-12-21,Egypt,126273.0,718.0,11981.0,7130.0,32.0
2020-12-22,Egypt,127061.0,788.0,12331.0,7167.0,37.0
2020-12-23,Egypt,127972.0,911.0,12802.0,7209.0,42.0
2020-12-24,Egypt,128993.0,1021.0,13259.0,7260.0,51.0
2020-12-25,Egypt,130126.0,1133.0,13832.0,7309.0,49.0
2020-12-26,Egypt,131315.0,1189.0,14501.0,7352.0,43.0
2020-12-27,Egypt,132541.0,1226.0,15121.0,7405.0,53.0
2020-12-28,Egypt,133900.0,1359.0,15998.0,7466.0,61.0
2020-12-29,Egypt,135233.0,1333.0,16673.0,7520.0,54.0
2020-12-30,Egypt,136644.0,1411.0,17617.0,7576.0,56.0
2020-12-31,Egypt,138062.0,1418.0,18326.0,7631.0,55.0
2020-2-01,Egypt,0.0,0.0,0.0,0.0,0.0
2020-2-02,Egypt,0.0,0.0,0.0,0.0,0.0
2020-2-03,Egypt,0.0,0.0,0.0,0.0,0.0
2020-2-04,Egypt,0.0,0.0,0.0,0.0,0.0
2020-2-05,Egypt,0.0,0.0,0.0,0.0,0.0
2020-2-06,Egypt,0.0,0.0,0.0,0.0,0.0
2020-2-07,Egypt,0.0,0.0,0.0,0.0,0.0
2020-2-08,Egypt,0.0,0.0,0.0,0.0,0.0
2020-2-09,Egypt,0.0,0.0,0.0,0.0,0.0
